ano,descricao,quantidade,unidadeMedida,valorUnitarioEstimado,valorTotalEstimado,valorUnitarioHomologado,tipoPessoa,cpfCnpjFornecedor,razaoSocialFornecedor,nuProcesso,ano_referencia
2025,"LUVA de borracha (látex natural), antiderrapante, anatômica, forrada com tecido antialérgico, espessura de 0,55 mm, tamanho P, M, G, GG. Acondicionada em embalagem original do fabricante, com dados de identificação do produto, data de fabricação e validade.",28.0,CX 50UNID,35.0,5880.0,145.0,PJ,40081107000126,KIZZU IMPORTS ,32.901.900038.2024,2025
2025,"LUVA para procedimento, em látex, esterelizada, tamanho grande. Acondicionado em embalagem original do fabricante, com o nome do responsável técnico, o lote, data de fabricação, validade e registro no Ministério da Saúde.",280.0,Par,90.0,5040.0,15.0,PJ,40081107000126,KIZZU IMPORTS ,32.901.900038.2024,2025
2025,"MACACÃO em brim, em cor conforme termo de referência. Tamanhos: PP/P/M/G/GG.",56.0,Un,72.0,12096.0,84.4,PJ,24085444000135,ALAN RUDNEY CABRAL DE LIMA,32.901.900038.2024,2025
2025,MACHADINHA de 10 cm.,28.0,Un,74.0,2072.0,190.0,PJ,40081107000126,KIZZU IMPORTS ,32.901.900038.2024,2025
2025,"MACHADO de unha lenhador,cabo de madeira com fabricação nacional.",280.0,Un,110.0,3080.0,19.0,PJ,40081107000126,KIZZU IMPORTS ,32.901.900038.2024,2025
2025,"MARCA de Gado com a Letra P. Material em aço inox 304, comprimento: 52 cm, espessura: 4 mm, cabo em madeira tratada de reflorestamento com 20 cm de comprimento e suporte para o dedão.",56.0,Un,275.0,7700.0,95.0,PJ,40081107000126,KIZZU IMPORTS ,32.901.900038.2024,2025
2025,"MARCADOR de Gado de Número 0 ao 9 em Inox, Cabo em Madeira Tratada de Reflorestamento com 20cm de comprimento.",168.0,KIT,85.0,2380.0,33.2,PJ,24085444000135,ALAN RUDNEY CABRAL DE LIMA,32.901.900038.2024,2025
2025,"MEIO de cultivo celular MEM (“Minimal Essential Medium”) com 10% de soro bovino (ou 10% de soro fetal bovino) e com concentração 0,5X de solução de antibióticos. 850 ml meio de cultura de células MEM estéril. 100 ml soro fetal bovino (ou soro bovino) estéril. 50 ml solução 10X de Antibióticos estéril.",28.0,L,192.0,10752.0,210.0,PJ,40081107000126,KIZZU IMPORTS ,32.901.900038.2024,2025
2025,"MICROPIPETA monocanal 100-1000µl, mecânica com ajuste de volume variável de 100-1000µl, especialmente desenvolvida para a dispensação de líquidos e fluidos em pequenos volumes que exijam alta reprodutibilidade. Controle total de volume, tanto para operações de aspiração quanto para dispensação. Botão para ajuste de volume (com sistema de trava), independente do êmbolo de pipetagem para eliminar possíveis alterações do volume desejado. Com Ejetor Automático de Ponteiras, o ejetor automático com uma configuração universal para facilitar o descarte de uma ampla variedade de ponteiras, além de proteger o usuário contra a contaminação. Pistão em aço inoxidável polido; estrutura externa em plástico do tipo PBT, PP ou PVDF resistente à deformação térmica e inteiramente autoclavável. ",56.0,Un,310.0,8680.0,109.9,PJ,40081107000126,KIZZU IMPORTS ,32.901.900038.2024,2025
2025,"MICROPIPETA monocanal 20–200 µl, mecânica com ajuste de volume variável de 20-200µl, especialmente desenvolvida para a dispensação de líquidos e fluidos em pequenos volumes que exijam alta reprodutibilidade. Controle total de volume, tanto para operações de aspiração quanto para dispensação. Botão para ajuste de volume (com sistema de trava), independente do êmbolo de pipetagem para eliminar possíveis alterações do volume desejado. Com Ejetor Automático de Ponteiras, o ejetor automático com uma configuração universal para facilitar o descarte de uma ampla variedade de ponteiras, além de proteger o usuário contra a contaminação. Pistão em aço inoxidável polido; estrutura externa em plástico do tipo PBT, PP ou PVDF resistente à deformação térmica e inteiramente autoclavável. ",560.0,Un,530.0,14840.0,11.8,PJ,24085444000135,ALAN RUDNEY CABRAL DE LIMA,32.901.900038.2024,2025
2025,"MICROTUBO de centrifugação graduado, cap. 0,2 ml (200 microlitros), cor natural, tampa plana. Embalagem com 1000 unidades.",28.0,Emb,96.0,2688.0,250.0,PJ,40081107000126,KIZZU IMPORTS ,32.901.900038.2024,2025
2025,"PAPEL indicador de ph 1-2, cartela com 100 tiras.",28.0,Un,80.0,2240.0,280.0,PJ,40081107000126,KIZZU IMPORTS ,32.901.900038.2024,2025
2025,"PILHA alcalina grande AA , com 2 unidades. Embalagem com dados de identificação do produto, marca do fabricante, data de fabricação e prazo de validade.",28.0,Un,8.8,2464.0,295.0,PJ,40081107000126,KIZZU IMPORTS ,32.901.900038.2024,2025
2025,"PILHA alcalina média C/LR 14, com 2 unidades. Embalagem com dados de identificação do produto, marca do fabricante, data de fabricação e prazo de validade. ",28.0,cartela,7.68,2150.4,310.0,PJ,40081107000126,KIZZU IMPORTS ,32.901.900038.2024,2025
2025,"PINÇA anatômica de inox 18 cm. Modelo: Pinça Anatomica Dissecção Tamanho: 18cm. Produzido em aço inoxidável, produto com 10 anos de garantia. Registro ANVISA",280.0,Un,35.0,980.0,35.0,PJ,40081107000126,KIZZU IMPORTS ,32.901.900038.2024,2025
2025,PINÇA cirúrgico dente de rato 22 cm.,28.0,Un,35.0,980.0,355.0,PJ,40081107000126,KIZZU IMPORTS ,32.901.900038.2024,2025
2025,"PISTOLA para vacinação bovina, em aço inoxidável, automática, 50 ml, com dosificação de 1 a 5 ml.",28.0,Un,750.0,21000.0,360.0,PJ,40081107000126,KIZZU IMPORTS ,32.901.900038.2024,2025
2025,"PLACA de comunicação visual em alumínio medindo (20 x 10)cm, com detalhamento conforme Termo de Referência.",56.0,Un,35.0,9800.0,192.0,PJ,40081107000126,KIZZU IMPORTS ,32.901.900038.2024,2025
2025,"PONTEIRA tipo gilson, em cor de 100 a 1000",560.0,Un,90.9,2545.2,19.8,PJ,24085444000135,ALAN RUDNEY CABRAL DE LIMA,32.901.900038.2024,2025
2025,"PONTEIRA tipo gilson, em cor de 20 a 1000.",168.0,Un,109.9,6154.4,72.0,PJ,40081107000126,KIZZU IMPORTS ,32.901.900038.2024,2025
2025,"PULVERIZADOR MANUAL, LATERAL. COM CAPACIDADE PARA 05 LITROS.",28.0,Un,280.0,7840.0,500.0,PJ,40081107000126,KIZZU IMPORTS ,32.901.900038.2024,2025
2025,"RACK vazio para ponteira amarelo tipo gilson, 20 a 200 microlitros, saco com 96 unidade moldados em polipropileno.",56.0,Un,60.0,1680.0,250.0,PJ,40081107000126,KIZZU IMPORTS ,32.901.900038.2024,2025
2025,"RACK vazio para ponteira azul tipo gilson, 100 a 1.000 microlitros, saco com 96 unidade moldados em polipropileno.",280.0,Un,70.0,1960.0,57.8,PJ,24085444000135,ALAN RUDNEY CABRAL DE LIMA,32.901.900038.2024,2025
2025,"REFRIGERADOR FROST FREE Duplex, capacidade mínima de 320 litros, na cor branca, com prateleiras removíveis, eficiência “A”, tipo geladeira/refrigerador, pés niveladores, voltagem: 220 V. Garantia de no mínimo 12 (doze) meses do fabricante.",560.0,Un,3000.0,168000.0,32.0,PJ,40081107000126,KIZZU IMPORTS ,32.901.900038.2024,2025
2025,"SABÃO em barra, embalagem com 5 unidades de 200 g cada, pronto uso. Acondicionado em embalagem original do fabricante com dados de identificação do produto, data de fabricação, prazo de validade e registro no Ministério da Saúde.",28.0,Pct,19.0,2128.0,750.0,PJ,40081107000126,KIZZU IMPORTS ,32.901.900038.2024,2025
2025,"SACO plástico para lixo com capacidade para 200 litros, cor Preta, Espessura: 10 Micras. Embalagem com 100 unidades. Deverá informar a marca do fabricante, quantidade e dimensões do saco.  Item registrado na ata: 0077/2024",280.0,Pct,44.0,1232.0,78.1,PJ,24085444000135,ALAN RUDNEY CABRAL DE LIMA,32.901.900038.2024,2025
2025,"SERINGA descartável 05 mL com bico luer slip e agulha 25 x 0,70 mm (na mesma embalagem), esterilizada, cilindro, embolo com rolha de borracha firmemente fixada ao corpo, evitando deslocamento e vazamento durante aspiração, escala de graduação com alto grau de precisão, traços e números de inscrição legíveis e inalterados até o momento da utilização, protetor plástico rígido com perfeita adaptação ao canhão e total proteção a agulha.",280.0,Un,110.0,3080.0,110.0,PJ,40081107000126,KIZZU IMPORTS ,32.901.900038.2024,2025
2025,"SERINGA descartável de 20ml sem agulha, siliconizada, estéril, graduação nítida permanente, com ponta conectora tipo luer, embolo com pistão (borracha) deslizante, embalada individualmente, com abertura asséptica, contendo dados de identificação, procedência, data da fabricação, validade, número do lote.",560.0,Un,145.0,4060.0,73.5,PJ,24085444000135,ALAN RUDNEY CABRAL DE LIMA,32.901.900038.2024,2025
2025,"SERINGA descartável de 50ml sem agulha, siliconizada, estéril, graduação nítida permanente, com ponta conectora tipo luer, embolo com pistão (borracha) deslizante, embalada individualmente, com abertura asséptica, data de fabricação, validade. Cx. Com 100 unidades.",28.0,Cx,355.0,9940.0,1800.0,PJ,40081107000126,KIZZU IMPORTS ,32.901.900038.2024,2025
2025,"SORO vitaminado – injetável. Soro composto por complexos vitamínicos e sais minerais que auxilia no tratamento e prevenção de exaustão física causada por esforço desidratação anemia. Eficaz para animais de todas as espécies. Injetável, uso veterinário, Produto não excedendo 12 meses de fabricação no momento da aquisição., frasco com 500mL. agulhado com equipo.. Registro no MAPA, Nº 393/77. Na embalagem deverá estar impresso dados de identificação, procedência, data de fabricação, prazo de validade e registro no Ministério da Saúde. Prazo de validade no momento da entrega: 75% do prazo total de validade do produto.",28.0,Fr,95.0,5320.0,2000.0,PJ,40081107000126,KIZZU IMPORTS ,32.901.900038.2024,2025
2025,TERMÔMETRO Ambiente - TERMO - higrômetro digital para medição de temperatura e umidade relativa do ar no ambiente com capacidade de armazenar os respectivos valores máximo e mínimo. Características técnicas e detalhamentos adicionais no Termo de Referência. Item registrado na ata: 0085/2023,28.0,Un,250.0,14000.0,2000.0,PJ,40081107000126,KIZZU IMPORTS ,32.901.900038.2024,2025
2025,"TERMÔMETRO clínico digital, leitura axilar, desligamento automático, tomada de temperatura em 1 minuto, graus Celsius (°C), precisão decimal, sinais sonoros para indicar temperatura normal ou febril, isento de mercúrio.",28.0,Un,35.0,980.0,2185.0,PJ,24085444000135,ALAN RUDNEY CABRAL DE LIMA,32.901.900038.2024,2025
2025,"TESOURA cirúrgica f/fina, em aço inox, 15cm reta. Embalagem com dados de identificação do produto e registro do Ministério da Saúde. ",280.0,Un,60.5,1694.0,290.0,PJ,40081107000126,KIZZU IMPORTS ,32.901.900038.2024,2025
2025,"TESOURA cirúrgica, ponta romba reta, em aço inoxidável de 16cm. Embalagem com dados de identificação do produto e registro do Ministério da Saúde. ",28.0,Un,60.5,1694.0,3200.0,PJ,40081107000126,KIZZU IMPORTS ,32.901.900038.2024,2025
2025,"TUBO FALCON PARA CENTRIFUGAÇÃO ESTÉRIL LIVRE DE DNase e RNase, volume 15 ml. Pacote com 50 unidades. ",28.0,Pct,75.0,2100.0,3500.0,PJ,40081107000126,KIZZU IMPORTS ,32.901.900038.2024,2025
2025,TUBO FALCON PARA CENTRIFUGAÇÃO ESTÉRIL LIVRE DE DNase e RNase. volume 50 ml. Pacote com 50 unidades.,56.0,Pct,210.0,5880.0,3000.0,PJ,40081107000126,KIZZU IMPORTS ,32.901.900038.2024,2025
2025,"TUBO para coleta de sangue a vácuo siliconizado. Capacidade 10 ml, em plástico, dimensões 13 x 75mm, validade. Caixa com 100 unidades.",56.0,Cx,290.0,81200.0,3900.0,PJ,40081107000126,KIZZU IMPORTS ,32.901.900038.2024,2025
2025,"Óculos para proteção profissional, plástico transparente e resistente, formatoanatômico, com possibilidade de visualização num ângulo de 120 graus, anti –embaçante, lavável e passível de desinfecção química. Item registrado na ata: 0102/2024",28.0,Un,30.0,1680.0,275.0,PJ,40081107000126,KIZZU IMPORTS ,32.901.900038.2024,2025
2025,"ENSILADEIRA, bica longa giratória, com produção de 2.500 a 8.000 kg/h, opção de corte de 5,0 a 10,00mm, motor diesel 13 cv, refrigerado a ar, montada sobre base de ferro com polia, correia v, com carreta móvel, pneus novos, aro 13, adequada para acoplamento à tração veicular.",1.0,Un,21500.0,129000.0,15300.0,PJ,59632632000110,PRIMUM COMERCIO DE IMPLEMENTOS LTDA,32.901.900045.2024,2025
2025,"ENSILADEIRA, bica longa giratória, com produção de 2.500 a 8.000 kg/h, opção de corte de 5,0 a 10,00mm, motor diesel 13 cv, refrigerado a ar, montada sobre base de ferro com polia, correia v, com carreta móvel, pneus novos, aro 13, adequada para acoplamento à tração veicular.",6.0,Un,21500.0,21500.0,15300.0,PJ,59632632000110,PRIMUM COMERCIO DE IMPLEMENTOS LTDA,32.901.900045.2024,2025
2025,"MICROCOMPUTADOR Desktop, conforme Termo de Referência.",56.0,Un,5280.0,295680.0,5280.0,PJ,4425521700018,ORION COMERCIO E SERVIÇOS LTDA,32.901.900046.2024,2025
2025,CONTRATAÇÃO de empresa de engenharia. Conforme termo de referencia.,1.0,Un,2083288.14,2083288.14,2083288.14,PJ,59241985000190,MD ENGENHARIA E CONSTRUÇÃO LTDA,32.901.900049.2025,2025
2025,"SERVIÇO terceiro pessoa jurídica, com detalhamento conforme Termo de Referência. ",1.0,Un,61860.0,61860.0,61860.0,PJ,21406916000116,PERICLES VIEIRA NUNES,32.901.900050.2025,2025
2025,"SERVIÇO terceiro pessoa jurídica, com detalhamento conforme Termo de Referência. ",1.0,Un,61200.0,61200.0,61200.0,PJ,31100099000127,KASA DA FALESIA EVENTOS E RECEPCOES LTDA,32.901.900051.2025,2025
2025,"SERVIÇO terceiro pessoa jurídica, com detalhamento conforme Termo de Referência. ",1.0,Un,55000.0,55000.0,55000.0,PJ,49082848000104,TAKES PRODUTORA AUDIOVISUAL,32.901.900052.2025,2025
2025,"SERVIÇO terceiro pessoa jurídica, com detalhamento conforme Termo de Referência. ",1.0,Un,42000.0,42000.0,42000.0,PJ,40292626000133,MIX PRODUÇÕES MUSICAIS LTDA,32.901.900053.2025,2025
2025,"SERVIÇO terceiro pessoa jurídica, com detalhamento conforme Termo de Referência. ",1.0,Un,43500.0,43500.0,43500.0,PJ,55713633000139,ESCHOW PRODUÇÕES MUSICAIS LTDA,32.901.900054.2025,2025
2025,"SERVIÇO de levantamento topográfico georreferenciado cadastral, conforme Termo de Referência.",1.0,M2,123800.0,123800.0,118800.0,PJ,14313179000141,CLAUDINEIA LEITAO MARTINS SATIRO,32.901.900056.2025,2025
2025,PINTURA para piso com tinta acrílica Fornecimento e Aplicação. Fornecimento e aplicação.,6.0,M2,18.0,1980.0,100.0,PJ,19046789000140,KATIA KELLY DE SENA COUTINHO - ME,32.901.900057.2025,2025
2025,"RECARGA de extintor AP, capacidade 10 L.",9.0,Un,45.0,810.0,70.0,PJ,19046789000140,KATIA KELLY DE SENA COUTINHO - ME,32.901.900057.2025,2025
2025,"RECARGA de extintor de PÓ, A B C, 6kg.",14.0,Un,97.0,8051.0,45.0,PJ,19046789000140,KATIA KELLY DE SENA COUTINHO - ME,32.901.900057.2025,2025
2025,"RECARGA de extintor de PÓ,B e C, 4Kg. ",18.0,Un,45.0,630.0,45.0,PJ,19046789000140,KATIA KELLY DE SENA COUTINHO - ME,32.901.900057.2025,2025
2025,RECARGA de extintor do tipo Co2 com capacidade de 6Kg,110.0,Un,100.0,600.0,18.0,PJ,19046789000140,KATIA KELLY DE SENA COUTINHO - ME,32.901.900057.2025,2025
2025,"SERVIÇO de manutenção preventiva e corretiva (incluindo: recarga, pintura e fornecimento de peças) em extintor do tipo PQS com capacidade de 06Kg BC.",83.0,Un,70.0,630.0,97.0,PJ,19046789000140,KATIA KELLY DE SENA COUTINHO - ME,32.901.900057.2025,2025
2025,"SERVIÇO terceiro pessoa jurídica, com detalhamento conforme Termo de Referência. ",120.0,Un,110.0,13200.0,110.0,PJ,19046789000140,KATIA KELLY DE SENA COUTINHO - ME,32.901.900057.2025,2025
2025,"SERVIÇO terceiro pessoa jurídica, com detalhamento conforme Termo de Referência. ",1.0,Un,59000.0,59000.0,59000.0,PJ,08742158000149,CSA CONTROLE E SAÚDE AMBIENTAL,32.901.900058.2025,2025
2025,"CONTRATAÇÃO de link de internet dedicado, conforme Termo de Referência.",2.0,Un,14922.0,29844.0,14922.0,PJ,06346446000159,SITECNET INFORMATICA LTDA -ME,33.000.000029.2025,2025
2025,CONTRATAÇÃO de empresa para prestar serviço de manutenção preventiva e corretiva em elevadores. Com fornecimento de peças. Conforme termo de referência. Mensal.,2.0,Un,7740.0,15480.0,7740.0,PJ,10902052000107,PARAIBA ELEVADORES LTDA - ME,33.000.000034.2025,2025
2025,"SERVIÇO em geral, consultoria em topografia. Conforme termo de referência.",1.0,Un,11000.0,11000.0,11000.0,PJ,12350951000170,GPS – Gerenciamento de Projetos e Serviços LTDA,33.000.000035.2025,2025
2025,"BONÉ personalizado, com impressão de logomarca na frente e nas laterais, confeccionado em tactel, silk frontal e nas laterais, aba curva, confeccionada em tactel, regulador de velcro ou de plástico. conforme termo de referência",100.0,Un,28.0,2800.0,5.0,PJ,46230617000102,UP GIFTS PERSONALIZADOS LTDA,33.000.000075.2025,2025
2025,"BOTTON em adesivo leitoso, com impressão digital, redondo, medindo 7 cm de diâmetro.",200.0,Un,5.0,500.0,5.0,PJ,46230617000102,UP GIFTS PERSONALIZADOS LTDA,33.000.000075.2025,2025
2025,"CAMISA em gola  O , malha dryfit 100% poliamida, impressão logomarca do evento 100% sublimação (tamanho G)",50.0,Un,35.0,1750.0,35.0,PJ,46230617000102,UP GIFTS PERSONALIZADOS LTDA,33.000.000075.2025,2025
2025,"CAMISA em gola  O , malha dryfit 100% poliamida, impressão logomarca do evento 100% sublimação (tamanho M)",50.0,Un,35.0,1750.0,35.0,PJ,46230617000102,UP GIFTS PERSONALIZADOS LTDA,33.000.000075.2025,2025
2025,"MOCHILA em Corvin com alça costa, em couro sintético do tipo cedro medindo (42 x 28) cm. Conforme modelo.",100.0,Un,90.0,9000.0,28.0,PJ,46230617000102,UP GIFTS PERSONALIZADOS LTDA,33.000.000075.2025,2025
2025,"SELO autocolante dupla face, medindo (LxA): 13 cm x 11 cm. Fabricado em vinil adesivo, com impressão conforme modelo.",100.0,Un,5.0,1000.0,90.0,PJ,46230617000102,UP GIFTS PERSONALIZADOS LTDA,33.000.000075.2025,2025
2025,"AROMATIZANTE de ambiente, removedor de odores. Aproximadamente 360 ml.",3.0,Un,10.07,604.2,4.28,PJ,20873342000123,HC COMERCIO DE PAPELARIA E SERVICOS LTDA,33.000.000104.2025,2025
2025,"BALDE com capacidade mínima para 10 litros, em material plástico resistente, com alça de metal. O produto deverá ter etiqueta com dados de identificação, marca do fabricante e capacidade.",20.0,Un,12.17,60.85,1.53,PJ,20873342000123,HC COMERCIO DE PAPELARIA E SERVICOS LTDA,33.000.000104.2025,2025
2025,"BALDE plástico capacidade aproximada de 40 litros, com tampa. O produto deverá ter etiqueta com dados de identificação, marca do fabricante e capacidade. Item registrado na ata: 0125/2024",5.0,Un,41.64,83.28,11.48,PJ,20873342000123,HC COMERCIO DE PAPELARIA E SERVICOS LTDA,33.000.000104.2025,2025
2025,"BALDE plástico capacidade aproximada de 60 litros, com tampa. O produto deverá ter etiqueta com dados de identificação, marca do fabricante e capacidade. Item registrado na ata: 0143/2024",60.0,Un,44.9,89.8,1.0,PJ,20873342000123,HC COMERCIO DE PAPELARIA E SERVICOS LTDA,33.000.000104.2025,2025
2025,"BALDE plástico em polietileno de alta densidade, capacidade mínima para 20 litros e alça em plástico rígido, com tampa. O produto deverá ter etiqueta com dados de identificação, marca do fabricante e capacidade. ",5.0,Un,12.08,60.4,12.08,PJ,20873342000123,HC COMERCIO DE PAPELARIA E SERVICOS LTDA,33.000.000104.2025,2025
2025,"BALDE plástico, capacidade aproximada de 100 litros, com tampa. O produto deverá ter etiqueta com dados de identificação, marca do fabricante e capacidade.",5.0,Un,53.9,215.6,12.17,PJ,20873342000123,HC COMERCIO DE PAPELARIA E SERVICOS LTDA,33.000.000104.2025,2025
2025,"CERA líquida, concentrada com diluição de no mínimo de 1 X 11, incolor, acompanhado de dosador automático, com 5 litros. Acondicionada em embalagem original do fabricante, com o nome do responsável técnico, data de fabricação, validade e registro do Ministerio da Saúde.",20.0,Un,39.99,799.8,3.29,PJ,20873342000123,HC COMERCIO DE PAPELARIA E SERVICOS LTDA,33.000.000104.2025,2025
2025,"COPO descartável transparente de 80 ml. Embalados em pacotes com 100 unidades, original do fabricante, com dados do mesmo, e acondicionados em caixa de papelão original do fabricante. ",100.0,Emb,5.31,265.5,0.69,PJ,20873342000123,HC COMERCIO DE PAPELARIA E SERVICOS LTDA,33.000.000104.2025,2025
2025,"COPO para água em plástico, descartável, capacidade 180 ml, em poliestireno branco, não tóxico. Caixa com 2,500 unidades, com dados de identificação do produto e marca do fabricante. Item registrado na ata: 0125/2024",20.0,Cx,99.5,995.0,3.85,PJ,20873342000123,HC COMERCIO DE PAPELARIA E SERVICOS LTDA,33.000.000104.2025,2025
2025,"DESINFETANTE líquido a base de marine para uso geral, ação bactericida e germicida, com 5 litros. Acondicionado em embalagem plástica original do fabricante, com o nome do responsável técnico, o lote, data de fabricação, validade e registro no Ministério da Saúde.",10.0,BOMBONA,8.4,504.0,7.89,PJ,20873342000123,HC COMERCIO DE PAPELARIA E SERVICOS LTDA,33.000.000104.2025,2025
2025,DETERGENTE neutro galão de 5l.,2.0,Galão,10.4,208.0,41.64,PJ,20873342000123,HC COMERCIO DE PAPELARIA E SERVICOS LTDA,33.000.000104.2025,2025
2025,"DIFUSOR de aromas, umidificador de ar ultra-sônico 500ml, difusor de óleo essencial, abajur led.",15.0,Un,89.9,1977.8,5.7,PJ,20873342000123,HC COMERCIO DE PAPELARIA E SERVICOS LTDA,33.000.000104.2025,2025
2025,"ESCOVA de nylon, para limpeza de roupas, oval, sem cabo, medindo aproximadamente (12 x 8) cm. O produto deverá ter etiqueta com a identificação da marca do fabricante. Item registrado na ata: 0125/2024",60.0,Un,4.28,12.84,1.49,PJ,20873342000123,HC COMERCIO DE PAPELARIA E SERVICOS LTDA,33.000.000104.2025,2025
2025,"ESCOVA para limpeza de unhas, base sintética, cerdas em nylon, suporte anatômico, dimensões aproximadas 9,5 cm x 4,5 cm x 4 mm. Acondicionada em embalagem original do fabricante com dados de identificação do produto. Item registrado na ata: 0077/2024",3.0,Un,3.13,18.78,29.9,PJ,20873342000123,HC COMERCIO DE PAPELARIA E SERVICOS LTDA,33.000.000104.2025,2025
2025,"ESPONJA de lã de aço carbono abrasivo, para limpeza em geral, com 8 unidades, peso de aproximadamente 50 gramas. Acondicionada em embalagem original  do fabricante com dados de identificação do produto. Item registrado na ata: 0125/2024",2.0,Pct,1.53,30.6,44.9,PJ,20873342000123,HC COMERCIO DE PAPELARIA E SERVICOS LTDA,33.000.000104.2025,2025
2025,"ESPONJA sintética dupla face, um lado em espuma poliuretano e outro em fibra sintética abrasiva, medidas aproximadas (100 x 70 x 20) mm. Acondicionada em embalagem original do fabricante com dados de identificação do produto. Item registrado na ata: 0125/2024",40.0,Un,0.69,69.0,2.26,PJ,20873342000123,HC COMERCIO DE PAPELARIA E SERVICOS LTDA,33.000.000104.2025,2025
2025,"FIBRA abrasiva de limpeza pesada para pisos e paredes, tamanho (225  X110 X 12) mm não enferruja.",10.0,Un,2.26,90.4,9.07,PJ,20873342000123,HC COMERCIO DE PAPELARIA E SERVICOS LTDA,33.000.000104.2025,2025
2025,"FILME DE PVC, TRANSPARENTE, MEDINDO  40CM X 400MT",3.0,Rl,34.23,102.69,34.23,PJ,20873342000123,HC COMERCIO DE PAPELARIA E SERVICOS LTDA,33.000.000104.2025,2025
2025,"FLANELA em 100% algodão, bordas overloqueadas em linhas de algodão, para uso geral, dimensões (30 x 50) cm. O produto deverá ter etiqueta com dados de identificação do produto e marca do fabricante. Item registrado na ata: 0125/2024",6.0,Un,1.98,198.0,18.67,PJ,20873342000123,HC COMERCIO DE PAPELARIA E SERVICOS LTDA,33.000.000104.2025,2025
2025,"FÓSFORO com 4 cm de comprimento, em caixa com 40 palitos, acondicionada em pacote com 10 unidades.",50.0,Un,3.35,13.4,2.29,PJ,20873342000123,HC COMERCIO DE PAPELARIA E SERVICOS LTDA,33.000.000104.2025,2025
2025,"GUARDANAPO papel absorvente, folha simples, na cor branca, dimensões aproximadas (21 x 23) cm, de primeira qualidade, com 50 unidades. Acondicionado em embalagem original do fabricante, com dados de identificação do produto. Item registrado na ata: 0143/2024",15.0,Pct,1.0,60.0,9.19,PJ,20873342000123,HC COMERCIO DE PAPELARIA E SERVICOS LTDA,33.000.000104.2025,2025
2025,"LIMPA vidro líquido, com 500 ml. Acondicionado em embalagem plástica squeeze original do fabricante, com dados de identificação do produto, data de fabricação e validade.",100.0,Un,3.85,77.0,1.62,PJ,20873342000123,HC COMERCIO DE PAPELARIA E SERVICOS LTDA,33.000.000104.2025,2025
2025,"LIMPADOR multiuso para cozinha, com 500 ml. Acondicionado em embalagem original do fabricante, com o nome do responsável técnico, o lote, data de fabricação, validade, peso líquido e registro no Ministério da Saúde.",30.0,Un,4.07,203.5,5.59,PJ,20873342000123,HC COMERCIO DE PAPELARIA E SERVICOS LTDA,33.000.000104.2025,2025
2025,"LIXEIRA em plástico, com pedal e tampa, capacidade aproximada de 10 litros. O produto deverá ter adesivo com a identificação da marca do fabricante.",15.0,Un,18.67,112.02,13.12,PJ,20873342000123,HC COMERCIO DE PAPELARIA E SERVICOS LTDA,33.000.000104.2025,2025
2025,"LUSTRA móveis, a base de óleo de peroba, com 200 ml. Acondicionada em embalagem original do fabricante, com o nome do responsável técnico, o lote, data de fabricação, validade.  Item registrado na ata: 0125/2024",100.0,Un,3.29,65.8,1.98,PJ,20873342000123,HC COMERCIO DE PAPELARIA E SERVICOS LTDA,33.000.000104.2025,2025
2025,"LUSTRA móveis, pronto uso, com 500 ml. Acondicionado em embalagem original do fabricante, químico responsável, indicação de uso, composição, data de fabricação, validade. Item registrado na ata: 0125/2024",50.0,Un,5.59,167.7,4.07,PJ,20873342000123,HC COMERCIO DE PAPELARIA E SERVICOS LTDA,33.000.000104.2025,2025
2025,"LUVA de segurança, confeccionada em borracha nitrílica, com palma antiderrapante, revestimento interno, punho em malha. Tamanhos : P, M, G.",20.0,Par,9.07,90.7,10.4,PJ,20873342000123,HC COMERCIO DE PAPELARIA E SERVICOS LTDA,33.000.000104.2025,2025
2025,"LUVA para procedimentos, confeccionada em borracha nitrílica, não estéril, em cor, livre de látex, ambidestra, atóxica, com dedos lisos e SEM pó bio-absorvível. Tamanhos P, M e G e comprimento de aproximadamente 22 cm. Acondicionada em embalagem original do fabricante, com o lote, data de fabricação, validade e registro no Ministério da Saúde. Embalagem com 100 unidades.",30.0,Cx,29.9,89.7,6.96,PJ,20873342000123,HC COMERCIO DE PAPELARIA E SERVICOS LTDA,33.000.000104.2025,2025
2025,"MÁSCARA tipo cirúrgica, cor branca, descartável, com alça de elástico para prender na orelha, antialérgico, hidro-repelente, com 03 camadas. Embalagem com dados de identificação do produto com 50 unidades, marca do fabricante.",4.0,Cx,11.48,57.4,53.9,PJ,20873342000123,HC COMERCIO DE PAPELARIA E SERVICOS LTDA,33.000.000104.2025,2025
2025,"PANO de chão em algodão alvejado, tipo saco, bordas com acabamento em overlock, medindo aproximadamente (70 x 50) cm. O produto deverá ter etiqueta com dados de identificação e marca do fabricante.",50.0,Un,2.25,270.0,5.31,PJ,20873342000123,HC COMERCIO DE PAPELARIA E SERVICOS LTDA,33.000.000104.2025,2025
2025,"PANO de prato, 100% algodão alvejado, bordas com acabamento em overlock, alta absorção, medindo aproximadamente (70 x 50) com. O produto deverá ter etiqueta com dados de identificação e marca do fabricante. Item registrado na ata: 0125/2024",120.0,Un,2.29,114.5,2.25,PJ,20873342000123,HC COMERCIO DE PAPELARIA E SERVICOS LTDA,33.000.000104.2025,2025
